No_Vuelo,origin,destination,origin_latitude,origin_longitude,destination_latitude,destination_longitude
1,TLC,MTY,19.3371,-99.566,25.7785,-100.107
2,MTY,TLC,25.7785,-100.107,19.3371,-99.566
3,MEX,MTY,19.4363,-99.0721,25.7785,-100.107
4,MTY,MEX,25.7785,-100.107,19.4363,-99.0721
5,MEX,MTY,19.4363,-99.0721,25.7785,-100.107
6,MEX,MTY,19.4363,-99.0721,25.7785,-100.107
7,MEX,MTY,19.4363,-99.0721,25.7785,-100.107
8,MEX,MTY,19.4363,-99.0721,25.7785,-100.107
9,MEX,MTY,19.4363,-99.0721,25.7785,-100.107
10,MEX,MTY,19.4363,-99.0721,25.7785,-100.107
11,MTY,MEX,25.7785,-100.107,19.4363,-99.0721
12,MEX,MTY,19.4363,-99.0721,25.7785,-100.107
13,MEX,MTY,19.4363,-99.0721,25.7785,-100.107
14,MEX,MTY,19.4363,-99.0721,25.7785,-100.107
15,MEX,MTY,19.4363,-99.0721,25.7785,-100.107
16,MEX,MTY,19.4363,-99.0721,25.7785,-100.107
17,MTY,MEX,25.7785,-100.107,19.4363,-99.0721
18,MEX,MTY,19.4363,-99.0721,25.7785,-100.107
19,MEX,MTY,19.4363,-99.0721,25.7785,-100.107
20,MEX,MTY,19.4363,-99.0721,25.7785,-100.107
21,MEX,MTY,19.4363,-99.0721,25.7785,-100.107
22,MTY,MEX,25.7785,-100.107,19.4363,-99.0721
23,MTY,MEX,25.7785,-100.107,19.4363,-99.0721
24,MEX,MTY,19.4363,-99.0721,25.7785,-100.107
25,MEX,MTY,19.4363,-99.0721,25.7785,-100.107
26,MTY,MEX,25.7785,-100.107,19.4363,-99.0721
27,MTY,MEX,25.7785,-100.107,19.4363,-99.0721
28,MTY,MEX,25.7785,-100.107,19.4363,-99.0721
29,MTY,MEX,25.7785,-100.107,19.4363,-99.0721
30,MTY,MEX,25.7785,-100.107,19.4363,-99.0721
31,MTY,MEX,25.7785,-100.107,19.4363,-99.0721
32,MEX,MTY,19.4363,-99.0721,25.7785,-100.107
33,MEX,MTY,19.4363,-99.0721,25.7785,-100.107
34,MTY,MEX,25.7785,-100.107,19.4363,-99.0721
35,MTY,MEX,25.7785,-100.107,19.4363,-99.0721
36,MTY,MEX,25.7785,-100.107,19.4363,-99.0721
37,MTY,MEX,25.7785,-100.107,19.4363,-99.0721
38,MTY,MEX,25.7785,-100.107,19.4363,-99.0721
39,MTY,MEX,25.7785,-100.107,19.4363,-99.0721
40,MTY,MEX,25.7785,-100.107,19.4363,-99.0721
41,MTY,MEX,25.7785,-100.107,19.4363,-99.0721
42,MTY,MEX,25.7785,-100.107,19.4363,-99.0721
43,MEX,MTY,19.4363,-99.0721,25.7785,-100.107
44,MEX,MTY,19.4363,-99.0721,25.7785,-100.107
45,MEX,MTY,19.4363,-99.0721,25.7785,-100.107
46,MTY,MEX,25.7785,-100.107,19.4363,-99.0721
47,MTY,MEX,25.7785,-100.107,19.4363,-99.0721
48,MTY,MEX,25.7785,-100.107,19.4363,-99.0721
49,MTY,MEX,25.7785,-100.107,19.4363,-99.0721
50,MTY,MEX,25.7785,-100.107,19.4363,-99.0721
51,MEX,MTY,19.4363,-99.0721,25.7785,-100.107
52,MEX,MTY,19.4363,-99.0721,25.7785,-100.107
53,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
54,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
55,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
56,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
57,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
58,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
59,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
60,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
61,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
62,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
63,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
64,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
65,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
66,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
67,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
68,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
69,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
70,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
71,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
72,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
73,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
74,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
75,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
76,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
77,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
78,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
79,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
80,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
81,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
82,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
83,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
84,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
85,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
86,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
87,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
88,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
89,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
90,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
91,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
92,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
93,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
94,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
95,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
96,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
97,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
98,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
99,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
100,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
101,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
102,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
103,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
104,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
105,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
106,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
107,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
108,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
109,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
110,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
111,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
112,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
113,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
114,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
115,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
116,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
117,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
118,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
119,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
120,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
121,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
122,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
123,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
124,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
125,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
126,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
127,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
128,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
129,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
130,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
131,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
132,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
133,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
134,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
135,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
136,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
137,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
138,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
139,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
140,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
141,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
142,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
143,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
144,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
145,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
146,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
147,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
148,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
149,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
150,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
151,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
152,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
153,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
154,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
155,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
156,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
157,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
158,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
159,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
160,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
161,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
162,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
163,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
164,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
165,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
166,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
167,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
168,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
169,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
170,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
171,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
172,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
173,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
174,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
175,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
176,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
177,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
178,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
179,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
180,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
181,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
182,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
183,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
184,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
185,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
186,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
187,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
188,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
189,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
190,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
191,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
192,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
193,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
194,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
195,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
196,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
197,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
198,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
199,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
200,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
201,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
202,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
203,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
204,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
205,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
206,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
207,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
208,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
209,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
210,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
211,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
212,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
213,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
214,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
215,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
216,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
217,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
218,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
219,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
220,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
221,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
222,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
223,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
224,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
225,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
226,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
227,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
228,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
229,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
230,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
231,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
232,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
233,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
234,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
235,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
236,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
237,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
238,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
239,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
240,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
241,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
242,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
243,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
244,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
245,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
246,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
247,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
248,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
249,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
250,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
251,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
252,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
253,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
254,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
255,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
256,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
257,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
258,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
259,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
260,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
261,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
262,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
263,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
264,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
265,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
266,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
267,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
268,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
269,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
270,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
271,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
272,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
273,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
274,MEX,CJS,19.4363,-99.0721,31.6361,-106.429
275,MEX,CJS,19.4363,-99.0721,31.6361,-106.429
276,CJS,MEX,31.6361,-106.429,19.4363,-99.0721
277,CJS,MEX,31.6361,-106.429,19.4363,-99.0721
278,MTY,GDL,25.7785,-100.107,20.5218,-103.311
279,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
280,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
281,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
282,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
283,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
284,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
285,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
286,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
287,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
288,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
289,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
290,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
291,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
292,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
293,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
294,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
295,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
296,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
297,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
298,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
299,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
300,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
301,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
302,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
303,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
304,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
305,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
306,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
307,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
308,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
309,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
310,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
311,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
312,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
313,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
314,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
315,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
316,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
317,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
318,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
319,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
320,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
321,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
322,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
323,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
324,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
325,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
326,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
327,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
328,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
329,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
330,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
331,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
332,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
333,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
334,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
335,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
336,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
337,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
338,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
339,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
340,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
341,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
342,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
343,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
344,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
345,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
346,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
347,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
348,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
349,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
350,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
351,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
352,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
353,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
354,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
355,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
356,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
357,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
358,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
359,TIJ,MEX,32.5411,-116.97,19.4363,-99.0721
360,MEX,TIJ,19.4363,-99.0721,32.5411,-116.97
361,TIJ,MEX,32.5411,-116.97,19.4363,-99.0721
362,MEX,TIJ,19.4363,-99.0721,32.5411,-116.97
363,MEX,HMO,19.4363,-99.0721,29.0959,-111.048
364,HMO,MEX,29.0959,-111.048,19.4363,-99.0721
365,MEX,CME,19.4363,-99.0721,18.6537,-91.799
366,MEX,CME,19.4363,-99.0721,18.6537,-91.799
367,CME,MEX,18.6537,-91.799,19.4363,-99.0721
368,CME,MEX,18.6537,-91.799,19.4363,-99.0721
369,MEX,MID,19.4363,-99.0721,20.937,-89.6577
370,MEX,MID,19.4363,-99.0721,20.937,-89.6577
371,MID,MEX,20.937,-89.6577,19.4363,-99.0721
372,MEX,MID,19.4363,-99.0721,20.937,-89.6577
373,MID,MEX,20.937,-89.6577,19.4363,-99.0721
374,MEX,CTM,19.4363,-99.0721,18.5047,-88.3268
375,MEX,CTM,19.4363,-99.0721,18.5047,-88.3268
376,CTM,MEX,18.5047,-88.3268,19.4363,-99.0721
377,CTM,MEX,18.5047,-88.3268,19.4363,-99.0721
378,CTM,MEX,18.5047,-88.3268,19.4363,-99.0721
379,CTM,MEX,18.5047,-88.3268,19.4363,-99.0721
380,CTM,MEX,18.5047,-88.3268,19.4363,-99.0721
381,CTM,MEX,18.5047,-88.3268,19.4363,-99.0721
382,MEX,CTM,19.4363,-99.0721,18.5047,-88.3268
383,MEX,CTM,19.4363,-99.0721,18.5047,-88.3268
384,MEX,CTM,19.4363,-99.0721,18.5047,-88.3268
385,MEX,CTM,19.4363,-99.0721,18.5047,-88.3268
386,CTM,MEX,18.5047,-88.3268,19.4363,-99.0721
387,CTM,MEX,18.5047,-88.3268,19.4363,-99.0721
388,VER,MEX,19.1459,-96.1873,19.4363,-99.0721
389,VER,MEX,19.1459,-96.1873,19.4363,-99.0721
390,MEX,VER,19.4363,-99.0721,19.1459,-96.1873
391,MEX,VER,19.4363,-99.0721,19.1459,-96.1873
392,MEX,VER,19.4363,-99.0721,19.1459,-96.1873
393,MEX,VER,19.4363,-99.0721,19.1459,-96.1873
394,MEX,VER,19.4363,-99.0721,19.1459,-96.1873
395,MEX,VER,19.4363,-99.0721,19.1459,-96.1873
396,MEX,VER,19.4363,-99.0721,19.1459,-96.1873
397,VER,MEX,19.1459,-96.1873,19.4363,-99.0721
398,VER,MEX,19.1459,-96.1873,19.4363,-99.0721
399,VER,MEX,19.1459,-96.1873,19.4363,-99.0721
400,VER,MEX,19.1459,-96.1873,19.4363,-99.0721
401,VER,MEX,19.1459,-96.1873,19.4363,-99.0721
402,VER,MEX,19.1459,-96.1873,19.4363,-99.0721
403,VER,MEX,19.1459,-96.1873,19.4363,-99.0721
404,VER,MEX,19.1459,-96.1873,19.4363,-99.0721
405,VER,MEX,19.1459,-96.1873,19.4363,-99.0721
406,VER,MEX,19.1459,-96.1873,19.4363,-99.0721
407,VER,MEX,19.1459,-96.1873,19.4363,-99.0721
408,VER,MEX,19.1459,-96.1873,19.4363,-99.0721
409,VER,MEX,19.1459,-96.1873,19.4363,-99.0721
410,VER,MEX,19.1459,-96.1873,19.4363,-99.0721
411,MEX,OAX,19.4363,-99.0721,16.9999,-96.7266
412,OAX,MEX,16.9999,-96.7266,19.4363,-99.0721
413,MEX,HUX,19.4363,-99.0721,15.7753,-96.2626
414,MEX,HUX,19.4363,-99.0721,15.7753,-96.2626
415,HUX,MEX,15.7753,-96.2626,19.4363,-99.0721
416,HUX,MEX,15.7753,-96.2626,19.4363,-99.0721
417,MEX,ZIH,19.4363,-99.0721,17.6016,-101.461
418,MEX,ZIH,19.4363,-99.0721,17.6016,-101.461
419,MEX,ZIH,19.4363,-99.0721,17.6016,-101.461
420,MEX,ZIH,19.4363,-99.0721,17.6016,-101.461
421,MEX,ZIH,19.4363,-99.0721,17.6016,-101.461
422,PVR,MEX,20.6801,-105.254,19.4363,-99.0721
423,PVR,MEX,20.6801,-105.254,19.4363,-99.0721
424,PVR,MEX,20.6801,-105.254,19.4363,-99.0721
425,PVR,MEX,20.6801,-105.254,19.4363,-99.0721
426,PVR,MEX,20.6801,-105.254,19.4363,-99.0721
427,PVR,MEX,20.6801,-105.254,19.4363,-99.0721
428,PVR,MEX,20.6801,-105.254,19.4363,-99.0721
429,MEX,PVR,19.4363,-99.0721,20.6801,-105.254
430,MEX,PVR,19.4363,-99.0721,20.6801,-105.254
431,PVR,MEX,20.6801,-105.254,19.4363,-99.0721
432,MEX,PVR,19.4363,-99.0721,20.6801,-105.254
433,MEX,PVR,19.4363,-99.0721,20.6801,-105.254
434,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
435,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
436,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
437,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
438,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
439,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
440,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
441,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
442,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
443,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
